id,order_no,user_id,station_id,pile_id,status,unit_price,start_soc,battery_capacity_kwh,target_soc,reserve_time,start_time,end_time,duration_seconds,kwh,amount,pay_request_id,created_at,updated_at,dq_tag
9513,SIM20260829009513,3,55,302,settled,1.50,23.81,40,86.53,2026-08-29 13:41:57,2026-08-29 13:52:57,2026-08-29 17:46:42,14025,25.09,37.64,PAYSIM20260829009513,2026-08-29 13:41:57,2026-08-29 17:46:42,OK
9514,SIM20260829009514,13,24,127,settled,1.40,33.59,80,91.32,2026-08-29 10:32:04,2026-08-29 10:53:04,2026-08-29 18:03:18,25814,46.18,64.65,PAYSIM20260829009514,2026-08-29 10:32:04,2026-08-29 18:03:18,OK
9515,SIM20260829009515,21,8,38,pending_payment,1.60,18.25,60,-5.00,2026-08-29 10:38:11,2026-08-29 10:45:11,2026-08-29 17:55:03,25792,46.14,73.82,,2026-08-29 10:38:11,2026-08-29 17:55:03,SOC_RANGE
9516,SIM20260829009516,18,35,192,reserved,1.50,,,,2026-08-29 13:13:55,,,0,0.00,0.00,,2026-08-29 13:13:55,2026-08-29 13:13:55,OK
9517,SIM20260829009517,14,23,120,settled,1.30,13.60,70,92.41,2026-08-29 09:44:29,2026-08-29 09:54:29,2026-08-29 18:28:29,30840,55.17,71.72,PAYSIM20260829009517,2026-08-29 09:44:29,2026-08-29 18:28:29,OK
9518,SIM20260829009518,8,49,272,settled,1.40,22.55,50,93.69,2026-08-29 19:29:59,2026-08-29 19:42:59,2026-08-29 19:55:52,773,35.57,49.80,PAYSIM20260829009518,2026-08-29 19:29:59,2026-08-29 19:55:52,OK
9519,SIM20260829009519,13,39,213,settled,1.40,31.39,50,99.65,2026-08-29 15:04:50,2026-08-29 15:15:50,2026-08-29 20:33:48,19078,34.13,47.78,PAYSIM20260829009519,2026-08-29 15:04:50,2026-08-29 20:33:48,OK
9520,SIM20260829009520,17,49,269,settled,1.40,22.84,50,98.45,2026-08-29 08:56:42,2026-08-29 09:05:42,2026-08-29 09:19:23,821,37.81,52.93,PAYSIM20260829009520,2026-08-29 08:56:42,2026-08-29 09:19:23,OK
9521,SIM20260829009521,12,1,3,settled,1.20,17.36,70,87.56,2026-08-29 12:18:20,2026-08-29 12:27:20,2026-08-29 12:54:02,1602,49.14,58.97,PAYSIM20260829009521,2026-08-29 12:18:20,2026-08-29 12:54:02,OK
9522,SIM20260829009522,7,44,239,settled,1.40,26.29,80,95.52,2026-08-29 20:40:02,2026-08-29 20:42:02,2026-08-29 21:02:05,1203,55.38,77.53,PAYSIM20260829009522,2026-08-29 20:40:02,2026-08-29 21:02:05,OK
9523,SIM20260829009523,9,51,281,settled,1.10,24.17,50,87.80,2026-08-29 04:01:41,2026-08-29 04:26:41,2026-08-29 04:38:12,691,31.82,35.00,PAYSIM20260829009523,2026-08-29 04:01:41,2026-08-29 04:38:12,OK
9524,SIM20260829009524,13,30,165,cancelled,1.50,,,,2026-08-29 11:42:54,,,0,0.00,0.00,,2026-08-29 11:42:54,2026-08-29 11:42:54,OK
9525,SIM20260829009525,6,56,307,settled,1.10,42.16,50,96.68,2026-08-29 16:44:30,2026-08-29 16:49:30,2026-08-29 21:03:28,15238,27.26,29.99,PAYSIM20260829009525,2026-08-29 16:44:30,2026-08-29 21:03:28,OK
9526,SIM20260829009526,20,4,15,cancelled,1.50,,,,2026-08-29 20:19:38,,,0,0.00,0.00,,2026-08-29 20:19:38,2026-08-29 20:19:38,OK
9527,SIM20260829009527,14,67,368,settled,1.20,34.32,40,97.56,2026-08-29 18:49:14,2026-08-29 19:00:14,2026-08-29 19:09:24,550,25.30,30.36,PAYSIM20260829009527,2026-08-29 18:49:14,2026-08-29 19:09:24,OK
9528,SIM20260829009528,18,34,185,cancelled,1.40,,,,2026-08-29 12:31:34,,,0,0.00,0.00,,2026-08-29 12:31:34,2026-08-29 12:31:34,OK
9529,SIM20260829009529,4,1,1,pending_payment,1.20,6.28,60,84.81,2026-08-29 18:09:00,2026-08-29 18:23:00,2026-08-29 18:48:36,1536,47.12,56.54,,2026-08-29 18:09:00,2026-08-29 18:48:36,OK
9530,SIM20260829009530,20,67,367,settled,1.20,41.79,50,97.28,2026-08-29 13:55:31,2026-08-29 14:04:31,2026-08-29 14:14:34,603,27.75,33.30,PAYSIM20260829009530,2026-08-29 13:55:31,2026-08-29 14:14:34,OK
9531,SIM20260829009531,12,31,170,settled,1.10,21.38,50,100.00,2026-08-29 04:53:23,2026-08-29 05:05:23,2026-08-29 11:11:37,21974,39.31,43.24,PAYSIM20260829009531,2026-08-29 04:53:23,2026-08-29 11:11:37,OK
9532,SIM20260829009532,14,28,153,settled,1.30,22.00,50,80.94,2026-08-29 14:01:05,2026-08-29 14:09:05,2026-08-29 18:43:38,16473,29.47,38.31,PAYSIM20260829009532,2026-08-29 14:01:05,2026-08-29 18:43:38,OK
9533,SIM20260829009533,5,60,332,settled,1.50,37.53,80,91.23,2026-08-29 12:21:41,2026-08-29 12:34:41,2026-08-29 12:24:41,933,42.96,64.44,PAYSIM20260829009533,2026-08-29 12:21:41,2026-08-29 12:50:14,TIME_REVERSED
9534,SIM20260829009534,21,55,306,settled,1.50,21.13,40,88.78,2026-08-29 19:04:12,2026-08-29 19:14:12,2026-08-29 19:28:54,882,27.06,40.59,PAYSIM20260829009534,2026-08-29 19:04:12,2026-08-29 19:28:54,OK
9535,SIM20260829009535,13,21,110,settled,1.10,27.31,70,91.63,2026-08-29 10:34:22,2026-08-29 10:38:22,2026-08-29 17:37:48,25166,45.02,49.52,PAYSIM20260829009535,2026-08-29 10:34:22,2026-08-29 17:37:48,OK
9536,SIM20260829009536,2,44,243,settled,1.40,40.54,70,100.00,2026-08-29 07:35:54,2026-08-29 07:50:54,2026-08-29 08:05:58,904,41.62,58.27,PAYSIM20260829009536,2026-08-29 07:35:54,2026-08-29 08:05:58,OK
9537,SIM20260829009537,4,54,295,settled,1.40,11.57,40,90.06,2026-08-29 09:51:19,2026-08-29 10:08:19,2026-08-29 15:00:51,17552,31.40,43.96,PAYSIM20260829009537,2026-08-29 09:51:19,2026-08-29 15:00:51,OK
9538,SIM20260829009538,19,61,338,cancelled,1.10,48.46,60,86.28,2026-08-29 19:42:34,2026-08-29 19:49:34,2026-08-29 23:20:57,12683,22.69,24.96,,2026-08-29 19:42:34,2026-08-29 23:20:57,OK
9539,SIM20260829009539,2,26,142,settled,1.10,28.77,50,93.25,2026-08-29 11:31:30,2026-08-29 11:55:30,2026-08-29 12:07:10,700,32.24,35.46,PAYSIM20260829009539,2026-08-29 11:31:30,2026-08-29 12:07:10,OK
9540,SIM20260829009540,4,65,358,settled,1.50,32.82,60,93.99,2026-08-29 15:42:44,2026-08-29 15:52:44,2026-08-29 16:12:40,1196,36.70,55.05,PAYSIM20260829009540,2026-08-29 15:42:44,2026-08-29 16:12:40,OK
9541,SIM20260829009541,7,11,55,settled,1.40,39.61,60,93.46,2026-08-29 17:34:59,2026-08-29 17:36:59,2026-08-29 17:54:32,1053,32.31,45.23,PAYSIM20260829009541,2026-08-29 17:34:59,2026-08-29 17:54:32,OK
9542,SIM20260829009542,12,3,11,settled,1.30,49.61,60,86.06,2026-08-29 17:04:08,2026-08-29 17:12:08,2026-08-29 17:24:01,713,21.87,28.43,PAYSIM20260829009542,2026-08-29 17:04:08,2026-08-29 17:24:01,OK
9543,SIM20260829009543,20,33,177,settled,1.30,23.43,50,91.86,2026-08-29 08:19:09,2026-08-29 08:27:09,2026-08-29 08:39:32,743,34.22,44.49,PAYSIM20260829009543,2026-08-29 08:19:09,2026-08-29 08:39:32,OK
9544,SIM20260829009544,17,3,14,settled,1.30,40.17,60,98.20,2026-08-29 06:47:46,2026-08-29 07:02:46,2026-08-29 12:27:10,19464,34.82,45.27,PAYSIM20260829009544,2026-08-29 06:47:46,2026-08-29 12:27:10,OK
9545,SIM20260829009545,12,72,397,settled,1.20,24.04,50,91.83,2026-08-29 14:01:43,2026-08-29 14:09:43,2026-08-29 14:28:08,1105,33.90,40.68,PAYSIM20260829009545,2026-08-29 14:01:43,2026-08-29 14:28:08,OK
9546,SIM20260829009546,18,65,354,pending_payment,1.50,23.00,70,91.80,2026-08-29 18:43:09,2026-08-29 18:52:09,2026-08-30 02:20:50,26921,48.16,72.24,,2026-08-29 18:43:09,2026-08-30 02:20:50,OK
9547,SIM20260829009547,21,19,101,settled,1.20,28.27,50,84.67,2026-08-29 18:23:47,2026-08-29 18:33:47,2026-08-29 22:56:30,15763,28.20,33.84,PAYSIM20260829009547,2026-08-29 18:23:47,2026-08-29 22:56:30,OK
9548,SIM20260829009548,1,6,30,settled,1.30,40.94,70,89.41,2026-08-29 14:08:02,2026-08-29 14:25:02,2026-08-29 14:43:28,1106,33.93,44.11,PAYSIM20260829009548,2026-08-29 14:08:02,2026-08-29 14:43:28,OK
9549,SIM20260829009549,10,7,34,reserved,1.20,,,,2026-08-29 18:24:15,,,0,0.00,0.00,,2026-08-29 18:24:15,2026-08-29 18:24:15,OK
9550,SIM20260829009550,11,6,28,settled,1.30,33.97,80,88.50,2026-08-29 16:36:56,2026-08-29 16:44:56,2026-08-29 23:31:19,24383,43.62,56.71,PAYSIM20260829009550,2026-08-29 16:36:56,2026-08-29 23:31:19,OK
9551,SIM20260829009551,16,10,46,pending_payment,1.50,22.88,50,92.89,2026-08-29 09:46:02,2026-08-29 10:02:02,2026-08-29 15:28:12,19570,35.01,52.52,,2026-08-29 09:46:02,2026-08-29 15:28:12,OK
9552,SIM20260829009552,4,55,305,settled,1.50,24.20,80,98.56,2026-08-29 19:18:07,2026-08-29 19:31:07,2026-08-29 19:52:40,1293,59.49,89.24,PAYSIM20260829009552,2026-08-29 19:18:07,2026-08-29 19:52:40,OK
9553,SIM20260829009553,14,15,75,settled,1.20,30.14,50,89.28,2026-08-29 18:20:23,2026-08-29 18:26:23,2026-08-29 18:42:27,964,29.57,35.48,PAYSIM20260829009553,2026-08-29 18:20:23,2026-08-29 18:42:27,OK
9554,SIM20260829009554,6,50,275,settled,1.50,12.53,60,98.33,2026-08-29 21:49:10,2026-08-29 22:04:10,2026-08-29 22:22:49,1119,51.48,77.22,PAYSIM20260829009554,2026-08-29 21:49:10,2026-08-29 22:22:49,OK
9555,SIM20260829009555,8,64,348,settled,1.40,20.99,70,93.12,2026-08-29 21:16:25,2026-08-29 21:30:25,2026-08-30 05:20:49,28224,50.49,70.69,PAYSIM20260829009555,2026-08-29 21:16:25,2026-08-30 05:20:49,OK
9556,SIM20260829009556,20,70,382,settled,1.50,28.92,70,88.51,2026-08-29 15:41:52,2026-08-29 16:04:52,2026-08-29 16:19:58,906,41.71,62.57,PAYSIM20260829009556,2026-08-29 15:41:52,2026-08-29 16:19:58,OK
9557,SIM20260829009557,18,4,18,settled,1.50,22.74,60,86.35,2026-08-29 08:56:39,2026-08-29 08:58:39,2026-08-29 14:54:16,21337,38.17,57.26,PAYSIM20260829009557,2026-08-29 08:56:39,2026-08-29 14:54:16,OK
9558,SIM20260829009558,3,20,102,settled,1.10,45.97,70,88.70,2026-08-29 00:15:05,2026-08-29 00:22:05,2026-08-29 05:00:44,16719,29.91,32.90,PAYSIM20260829009558,2026-08-29 00:15:05,2026-08-29 05:00:44,OK
9559,SIM20260829009559,3,15,75,settled,1.20,56.96,50,89.14,2026-08-29 21:40:22,2026-08-29 22:05:22,2026-08-29 22:14:06,524,16.09,19.31,PAYSIM20260829009559,2026-08-29 21:40:22,2026-08-29 22:14:06,OK
9560,SIM20260829009560,12,7,36,settled,1.20,9.62,50,98.02,2026-08-29 18:04:13,2026-08-29 18:10:13,2026-08-29 18:26:13,960,44.20,53.04,PAYSIM20260829009560,2026-08-29 18:04:13,2026-08-29 18:26:13,OK
9561,SIM20260829009561,7,10,48,reserved,1.50,,,,2026-08-29 08:50:56,,,0,0.00,0.00,,2026-08-29 08:50:56,2026-08-29 08:50:56,OK
9562,SIM20260829009562,5,37,201,settled,1.20,15.81,60,92.68,2026-08-29 13:34:10,2026-08-29 13:53:10,2026-08-29 14:18:13,1503,46.12,55.34,PAYSIM20260829009562,2026-08-29 13:34:10,2026-08-29 14:18:13,OK
9563,SIM20260829009563,7,42,229,pending_payment,1.20,18.64,40,98.76,2026-08-29 14:56:20,2026-08-29 15:01:20,2026-08-29 15:18:45,1045,32.05,38.46,,2026-08-29 14:56:20,2026-08-29 15:18:45,OK
9564,SIM20260829009564,10,38,210,pending_payment,1.30,50.41,50,96.16,2026-08-29 08:51:33,2026-08-29 09:01:33,2026-08-29 09:09:50,497,22.88,29.74,,2026-08-29 08:51:33,2026-08-29 09:09:50,OK
9565,SIM20260829009565,9,16,79,pending_payment,1.40,31.69,60,86.92,2026-08-29 18:44:53,2026-08-29 18:54:53,2026-08-29 19:06:53,720,33.14,46.40,,2026-08-29 18:44:53,2026-08-29 19:06:53,OK
9566,SIM20260829009566,20,19,96,settled,1.20,38.34,70,89.74,2026-08-29 12:58:14,2026-08-29 13:00:14,2026-08-29 13:19:47,1173,35.98,43.18,PAYSIM20260829009566,2026-08-29 12:58:14,2026-08-29 13:19:47,OK
9567,SIM20260829009567,15,15,76,settled,1.20,22.40,60,89.36,2026-08-29 09:56:05,2026-08-29 10:04:05,2026-08-29 10:18:38,873,40.18,48.22,PAYSIM20260829009567,2026-08-29 09:56:05,2026-08-29 10:18:38,OK
9568,SIM20260829009568,3,17,86,settled,1.30,37.11,40,95.94,2026-08-29 15:33:57,2026-08-29 15:51:57,2026-08-29 19:31:10,13153,23.53,30.59,PAYSIM20260829009568,2026-08-29 15:33:57,2026-08-29 19:31:10,OK
9569,SIM20260829009569,12,25,133,settled,1.50,22.09,40,88.43,2026-08-29 14:26:24,2026-08-29 14:43:24,2026-08-29 18:50:40,14836,26.54,39.81,PAYSIM20260829009569,2026-08-29 14:26:24,2026-08-29 18:50:40,OK
9570,SIM20260829009570,13,21,107,pending_payment,1.10,37.60,40,85.76,2026-08-29 11:38:09,2026-08-29 11:55:09,2026-08-29 12:02:07,418,19.26,21.19,,2026-08-29 11:38:09,2026-08-29 12:02:07,OK
9571,SIM20260829009571,17,66,361,settled,1.10,38.16,40,87.06,2026-08-29 10:49:54,2026-08-29 11:04:54,2026-08-29 11:11:59,425,19.56,21.52,PAYSIM20260829009571,2026-08-29 10:49:54,2026-08-29 11:11:59,OK
9572,SIM20260829009572,15,62,342,settled,1.20,21.03,60,87.06,2026-08-29 07:45:00,2026-08-29 07:58:00,2026-08-29 14:07:07,22147,39.62,47.54,PAYSIM20260829009572,2026-08-29 07:45:00,2026-08-29 14:07:07,OK
9573,SIM20260829009573,3,36,197,settled,1.10,54.48,60,94.64,2026-08-29 12:05:08,2026-08-29 12:20:08,2026-08-29 12:33:13,785,24.10,26.51,PAYSIM20260829009573,2026-08-29 12:05:08,2026-08-29 12:33:13,OK
9574,SIM20260829009574,16,4,19,settled,1.50,47.17,70,85.64,2026-08-29 16:50:22,2026-08-29 17:10:22,2026-08-29 17:20:07,585,26.93,40.40,PAYSIM20260829009574,2026-08-29 16:50:22,2026-08-29 17:20:07,OK
9575,SIM20260829009575,10,62,342,settled,1.20,26.06,40,89.43,2026-08-29 13:08:54,2026-08-29 13:32:54,2026-08-29 17:29:04,14170,25.35,30.42,PAYSIM20260829009575,2026-08-29 13:08:54,2026-08-29 17:29:04,OK
9576,SIM20260829009576,10,26,136,settled,1.10,43.75,70,98.73,2026-08-29 20:59:30,2026-08-29 21:16:30,2026-08-29 21:37:25,1255,38.49,42.34,PAYSIM20260829009576,2026-08-29 20:59:30,2026-08-29 21:37:25,OK
9577,SIM20260829009577,3,30,163,reserved,1.50,,,,2026-08-29 11:18:08,,,0,0.00,0.00,,2026-08-29 11:18:08,2026-08-29 11:18:08,OK
9578,SIM20260829009578,1,72,396,settled,1.20,26.29,60,91.62,2026-08-29 22:01:59,2026-08-29 22:16:59,2026-08-29 22:31:11,852,39.20,47.04,PAYSIM20260829009578,2026-08-29 22:01:59,2026-08-29 22:31:11,OK
9579,SIM20260829009579,10,39,215,settled,1.40,45.85,60,85.00,2026-08-29 20:02:34,2026-08-29 20:20:34,2026-08-29 20:33:19,765,23.49,32.89,PAYSIM20260829009579,2026-08-29 20:02:34,2026-08-29 20:33:19,OK
9580,SIM20260829009580,11,31,169,settled,1.10,31.82,70,93.87,2026-08-29 02:17:37,2026-08-29 02:31:37,2026-08-29 09:16:20,24283,43.44,47.78,PAYSIM20260829009580,2026-08-29 02:17:37,2026-08-29 09:16:20,OK
9581,SIM20260829009581,21,22,114,settled,1.20,39.62,80,95.96,2026-08-29 11:07:50,2026-08-29 11:13:50,2026-08-29 18:13:44,25194,45.07,54.08,PAYSIM20260829009581,2026-08-29 11:07:50,2026-08-29 18:13:44,OK
9582,SIM20260829009582,16,49,268,settled,1.40,54.39,70,90.14,2026-08-29 19:17:27,2026-08-29 19:32:27,2026-08-29 23:25:38,13991,25.03,35.04,PAYSIM20260829009582,2026-08-29 19:17:27,2026-08-29 23:25:38,OK
9583,SIM20260829009583,17,45,246,settled,1.50,29.67,50,88.41,2026-08-29 11:41:57,2026-08-29 11:54:57,2026-08-29 12:10:54,957,29.37,44.06,PAYSIM20260829009583,2026-08-29 11:41:57,2026-08-29 12:10:54,OK
9584,SIM20260829009584,19,23,119,settled,1.30,8.45,80,91.03,2026-08-29 18:57:31,2026-08-29 19:12:31,2026-08-30 05:27:58,36927,66.06,85.88,PAYSIM20260829009584,2026-08-29 18:57:31,2026-08-30 05:27:58,OK
9585,SIM20260829009585,8,35,188,settled,1.50,44.27,70,91.45,2026-08-29 20:52:38,2026-08-29 20:58:38,2026-08-29 21:16:35,1077,33.03,49.55,PAYSIM20260829009585,2026-08-29 20:52:38,2026-08-29 21:16:35,OK
9586,SIM20260829009586,7,19,96,pending_payment,1.20,47.83,60,87.55,2026-08-29 17:28:57,2026-08-29 17:36:57,2026-08-29 17:49:54,777,23.83,28.60,,2026-08-29 17:28:57,2026-08-29 17:49:54,OK
9587,SIM20260829009587,16,43,238,settled,1.30,13.69,50,93.50,2026-08-29 10:13:40,2026-08-29 10:18:40,2026-08-29 10:33:07,867,39.91,51.88,PAYSIM20260829009587,2026-08-29 10:13:40,2026-08-29 10:33:07,OK
9588,SIM20260829009588,13,51,282,reserved,1.10,,,,2026-08-29 18:41:25,,,0,0.00,0.00,,2026-08-29 18:41:25,2026-08-29 18:41:25,OK
9589,SIM20260829009589,12,5,25,reserved,1.40,,,,2026-08-29 15:38:18,,,0,0.00,0.00,,2026-08-29 15:38:18,2026-08-29 15:38:18,OK
9590,SIM20260829009590,5,62,342,pending_payment,1.20,30.46,60,86.44,2026-08-29 18:27:39,2026-08-29 18:47:39,2026-08-30 00:00:36,18777,33.59,40.31,,2026-08-29 18:27:39,2026-08-30 00:00:36,OK
9591,SIM20260829009591,8,31,170,settled,1.10,27.52,50,86.96,2026-08-29 09:43:32,2026-08-29 09:45:32,2026-08-29 14:22:25,16613,29.72,32.69,PAYSIM20260829009591,2026-08-29 09:43:32,2026-08-29 14:22:25,OK
9592,SIM20260829009592,21,64,348,pending_payment,1.40,27.64,60,92.35,2026-08-29 18:44:11,2026-08-29 19:06:11,2026-08-30 01:07:57,21706,38.83,54.36,,2026-08-29 18:44:11,2026-08-30 01:07:57,OK
9593,SIM20260829009593,4,61,337,settled,1.10,13.56,40,84.51,2026-08-29 15:46:38,2026-08-29 15:58:38,2026-08-29 16:14:03,925,28.38,31.22,PAYSIM20260829009593,2026-08-29 15:46:38,2026-08-29 16:14:03,OK
9594,SIM20260829009594,11,3,12,pending_payment,1.30,28.61,40,92.78,2026-08-29 07:41:35,2026-08-29 07:48:35,2026-08-29 07:57:53,558,25.67,33.37,,2026-08-29 07:41:35,2026-08-29 07:57:53,OK
9595,SIM20260829009595,5,8,39,settled,1.60,50.61,70,95.46,2026-08-29 12:31:45,2026-08-29 12:42:45,2026-08-29 12:59:48,1023,31.40,50.24,PAYSIM20260829009595,2026-08-29 12:31:45,2026-08-29 12:59:48,OK
9596,SIM20260829009596,4,44,241,settled,1.40,15.82,40,89.47,2026-08-29 09:31:34,2026-08-29 09:36:34,2026-08-29 09:52:34,960,-29.46,-41.24,,2026-08-29 09:31:34,2026-08-29 09:52:34,NEG_KWH
9597,SIM20260829009597,4,11,51,settled,1.40,54.90,80,94.88,2026-08-29 20:20:40,2026-08-29 20:27:40,2026-08-29 20:39:15,695,31.98,44.77,PAYSIM20260829009597,2026-08-29 20:20:40,2026-08-29 20:39:15,OK
9598,SIM20260829009598,1,47,256,settled,1.20,33.85,60,95.54,2026-08-29 16:56:25,2026-08-29 17:14:25,2026-08-29 17:27:49,804,37.01,44.41,PAYSIM20260829009598,2026-08-29 16:56:25,2026-08-29 17:27:49,OK
9599,SIM20260829009599,3,3,13,pending_payment,1.30,22.83,80,89.25,2026-08-29 21:46:43,2026-08-29 22:08:43,2026-08-29 22:37:35,1732,53.14,69.08,,2026-08-29 21:46:43,2026-08-29 22:37:35,OK
9600,SIM20260829009600,17,57,312,settled,1.20,24.23,50,92.21,2026-08-29 20:49:43,2026-08-29 21:14:43,2026-08-29 21:27:01,738,33.99,40.79,PAYSIM20260829009600,2026-08-29 20:49:43,2026-08-29 21:27:01,OK
9601,SIM20260829009601,9,72,396,pending_payment,1.20,29.23,60,98.26,2026-08-29 12:42:58,2026-08-29 12:48:58,2026-08-29 13:03:58,900,41.42,49.70,,2026-08-29 12:42:58,2026-08-29 13:03:58,OK
9602,SIM20260829009602,14,5,24,settled,1.40,23.92,60,98.90,2026-08-29 12:17:19,2026-08-29 12:20:19,2026-08-29 19:19:28,25149,44.99,62.99,PAYSIM20260829009602,2026-08-29 12:17:19,2026-08-29 19:19:28,OK
9603,SIM20260829009603,16,47,257,settled,1.20,17.68,70,97.85,2026-08-29 19:20:01,2026-08-29 19:25:01,2026-08-29 19:45:21,1220,56.12,67.34,PAYSIM20260829009603,2026-08-29 19:20:01,2026-08-29 19:45:21,OK
9604,SIM20260829009604,10,31,168,settled,1.10,28.87,70,96.26,2026-08-29 13:41:33,2026-08-29 13:46:33,2026-08-29 14:03:38,1025,47.17,51.89,PAYSIM20260829009604,2026-08-29 13:41:33,2026-08-29 14:03:38,OK
9605,SIM20260829009605,20,36,197,settled,1.10,5.00,60,98.34,2026-08-29 18:59:31,2026-08-29 19:20:31,2026-08-29 19:50:57,0,56.00,61.60,PAYSIM20260829009605,2026-08-29 18:59:31,2026-08-29 19:50:57,STATUS_CONFLICT
9606,SIM20260829009606,18,33,181,settled,1.30,40.49,50,91.79,2026-08-29 17:25:34,2026-08-29 17:28:34,2026-08-29 21:27:32,14338,25.65,33.35,PAYSIM20260829009606,2026-08-29 17:25:34,2026-08-29 21:27:32,OK
9607,SIM20260829009607,13,9033,105,settled,1.10,26.89,60,97.50,2026-08-29 09:52:03,2026-08-29 10:15:03,2026-08-29 16:49:48,23685,42.37,46.61,PAYSIM20260829009607,2026-08-29 09:52:03,2026-08-29 16:49:48,ORPHAN_STATION
9608,SIM20260829009608,14,15,74,settled,1.20,14.20,60,93.53,2026-08-29 12:07:00,2026-08-29 12:17:00,2026-08-29 19:40:28,26608,47.60,57.12,PAYSIM20260829009608,2026-08-29 12:07:00,2026-08-29 19:40:28,OK
9609,SIM20260829009609,18,39,215,pending_payment,1.40,15.15,60,93.02,2026-08-29 10:28:27,2026-08-29 10:44:27,2026-08-29 11:09:50,1523,46.72,65.41,,2026-08-29 10:28:27,2026-08-29 11:09:50,OK
9610,SIM20260829009610,7,56,309,settled,1.10,21.69,60,88.64,2026-08-29 10:34:36,2026-08-29 10:56:36,2026-08-29 11:11:09,873,40.17,44.19,PAYSIM20260829009610,2026-08-29 10:34:36,2026-08-29 11:11:09,OK
9611,SIM20260829009611,20,37,204,settled,1.20,25.34,40,94.44,2026-08-29 20:46:44,2026-08-29 20:58:44,2026-08-30 01:16:14,15450,27.64,33.17,PAYSIM20260829009611,2026-08-29 20:46:44,2026-08-30 01:16:14,OK
9612,SIM20260829009612,21,21,109,settled,1.10,21.57,80,87.11,2026-08-29 23:42:30,2026-08-29 23:51:30,2026-08-30 07:59:58,29308,52.43,57.67,PAYSIM20260829009612,2026-08-29 23:42:30,2026-08-30 07:59:58,OK
9613,SIM20260829009613,17,22,115,reserved,1.20,,,,2026-08-29 16:20:41,,,0,0.00,0.00,,2026-08-29 16:20:41,2026-08-29 16:20:41,OK
9614,SIM20260829009614,1,29,155,settled,1.40,26.93,80,92.28,2026-08-29 08:50:14,2026-08-29 08:56:14,2026-08-29 09:15:10,1136,52.28,73.19,PAYSIM20260829009614,2026-08-29 08:50:14,2026-08-29 09:15:10,OK
9615,SIM20260829009615,2,40,216,settled,1.50,7.93,40,96.22,2026-08-29 15:44:24,2026-08-29 15:56:24,2026-08-29 16:09:11,767,35.32,52.98,PAYSIM20260829009615,2026-08-29 15:44:24,2026-08-29 16:09:11,OK
9616,SIM20260829009616,11,59,323,settled,1.40,34.74,60,88.83,2026-08-29 11:27:35,,2026-08-29 16:41:54,18139,32.45,45.43,PAYSIM20260829009616,2026-08-29 11:27:35,2026-08-29 16:41:54,NULL_START_TIME
9617,SIM20260829009617,7,4,16,settled,1.50,60.00,50,86.38,2026-08-29 18:40:01,2026-08-29 18:45:01,2026-08-29 18:52:11,430,13.19,19.79,PAYSIM20260829009617,2026-08-29 18:40:01,2026-08-29 18:52:11,OK
9618,SIM20260829009618,12,28,150,cancelled,1.30,,,,2026-08-29 19:14:06,,,0,0.00,0.00,,2026-08-29 19:14:06,2026-08-29 19:14:06,OK
9619,SIM20260829009619,10,20,105,settled,1.10,30.27,50,85.63,2026-08-29 13:46:54,2026-08-29 14:00:54,2026-08-29 18:18:47,15473,27.68,30.45,PAYSIM20260829009619,2026-08-29 13:46:54,2026-08-29 18:18:47,OK
9620,SIM20260829009620,10,42,230,settled,1.20,33.96,70,99.60,2026-08-29 22:22:34,2026-08-29 22:32:34,2026-08-29 22:57:32,1498,45.95,55.14,PAYSIM20260829009620,2026-08-29 22:22:34,2026-08-29 22:57:32,OK
9621,SIM20260829009621,3,45,248,settled,1.50,36.59,60,89.10,2026-08-29 11:42:14,2026-08-29 11:45:14,2026-08-29 11:56:39,685,31.51,47.27,PAYSIM20260829009621,2026-08-29 11:42:14,2026-08-29 11:56:39,OK
9622,SIM20260829009622,17,63,346,settled,1.30,10.70,70,95.94,2026-08-29 11:11:29,2026-08-29 11:26:29,2026-08-29 11:58:54,1945,59.67,77.57,PAYSIM20260829009622,2026-08-29 11:11:29,2026-08-29 11:58:54,OK
9623,SIM20260829009623,7,63,346,settled,1.30,19.43,50,88.85,2026-08-29 19:25:21,2026-08-29 19:34:21,2026-08-29 19:53:12,1131,34.71,45.12,PAYSIM20260829009623,2026-08-29 19:25:21,2026-08-29 19:53:12,OK
9624,SIM20260829009624,14,20,103,settled,1.10,23.58,50,87.07,2026-08-29 22:56:11,2026-08-29 23:04:11,2026-08-29 23:21:26,1035,31.75,34.93,PAYSIM20260829009624,2026-08-29 22:56:11,2026-08-29 23:21:26,OK
9625,SIM20260829009625,9,31,168,settled,1.10,48.89,40,97.13,2026-08-29 19:28:58,2026-08-29 19:53:58,2026-08-29 20:00:57,419,19.30,21.23,PAYSIM20260829009625,2026-08-29 19:28:58,2026-08-29 20:00:57,OK
9626,SIM20260829009626,2,23,122,settled,1.30,31.81,40,97.77,2026-08-29 17:49:20,2026-08-29 18:11:20,2026-08-29 18:25:40,860,26.38,34.29,PAYSIM20260829009626,2026-08-29 17:49:20,2026-08-29 18:25:40,OK
9627,SIM20260829009627,15,9,45,settled,1.30,15.71,60,92.02,2026-08-29 07:48:35,2026-08-29 08:01:35,2026-08-29 08:26:28,1493,45.79,59.53,PAYSIM20260829009627,2026-08-29 07:48:35,2026-08-29 08:26:28,OK
